gt_label,metric_name,n_samples,flip_rate,metric_mean,run
608,pred_changed,10,0.14,0.14,imagenet_mnv2_050_crop_free
608,topk_exit,10,0.0,0.0,imagenet_mnv2_050_crop_free
608,gt_prob_drop,10,,0.007903777632454877,imagenet_mnv2_050_crop_free
608,gt_logit_drop,10,,0.19141816772520542,imagenet_mnv2_050_crop_free
608,margin_drop,10,,0.07261185504496097,imagenet_mnv2_050_crop_free
608,loss_increase,10,,0.049033514510335344,imagenet_mnv2_050_crop_free
608,gt_rank_worsening,10,,0.49000000000000005,imagenet_mnv2_050_crop_free
783,flip_correct_to_wrong,10,0.01125,0.01125,imagenet_mnv2_050_crop_free
783,flip_wrong_to_correct,10,0.0,0.0,imagenet_mnv2_050_crop_free
783,pred_changed,10,0.01125,0.01125,imagenet_mnv2_050_crop_free
783,topk_exit,10,0.00125,0.00125,imagenet_mnv2_050_crop_free
783,gt_prob_drop,10,,0.013551322851853911,imagenet_mnv2_050_crop_free
783,gt_logit_drop,10,,0.1632701760530472,imagenet_mnv2_050_crop_free
783,margin_drop,10,,0.05429190456867218,imagenet_mnv2_050_crop_free
783,loss_increase,10,,0.04181962678755531,imagenet_mnv2_050_crop_free
783,gt_rank_worsening,10,,0.13875,imagenet_mnv2_050_crop_free
976,flip_correct_to_wrong,10,0.0825,0.0825,imagenet_mnv2_050_crop_free
976,flip_wrong_to_correct,10,0.005,0.005,imagenet_mnv2_050_crop_free
976,pred_changed,10,0.1,0.1,imagenet_mnv2_050_crop_free
976,topk_exit,10,0.0,0.0,imagenet_mnv2_050_crop_free
976,gt_prob_drop,10,,0.002877968509856146,imagenet_mnv2_050_crop_free
976,gt_logit_drop,10,,0.2590989127010107,imagenet_mnv2_050_crop_free
976,margin_drop,10,,0.012006328403949737,imagenet_mnv2_050_crop_free
976,loss_increase,10,,0.027756375453079584,imagenet_mnv2_050_crop_free
976,gt_rank_worsening,10,,0.0775,imagenet_mnv2_050_crop_free
326,flip_correct_to_wrong,10,0.005,0.005,imagenet_mnv2_050_crop_free
326,flip_wrong_to_correct,10,0.0025,0.0025,imagenet_mnv2_050_crop_free
326,pred_changed,10,0.008749999999999999,0.008749999999999999,imagenet_mnv2_050_crop_free
326,topk_exit,10,0.00625,0.00625,imagenet_mnv2_050_crop_free
326,gt_prob_drop,10,,0.008573685553856191,imagenet_mnv2_050_crop_free
326,gt_logit_drop,10,,0.14984127041883766,imagenet_mnv2_050_crop_free
326,margin_drop,10,,0.050409494638443,imagenet_mnv2_050_crop_free
326,loss_increase,10,,0.029557004497498422,imagenet_mnv2_050_crop_free
326,gt_rank_worsening,10,,0.1425,imagenet_mnv2_050_crop_free
354,flip_correct_to_wrong,10,0.005,0.005,imagenet_mnv2_050_crop_free
354,flip_wrong_to_correct,10,0.0,0.0,imagenet_mnv2_050_crop_free
354,pred_changed,10,0.018750000000000003,0.018750000000000003,imagenet_mnv2_050_crop_free
354,topk_exit,10,0.021249999999999998,0.021249999999999998,imagenet_mnv2_050_crop_free
354,gt_prob_drop,10,,0.011482906427117995,imagenet_mnv2_050_crop_free
354,gt_logit_drop,10,,0.23990724615752695,imagenet_mnv2_050_crop_free
354,margin_drop,10,,0.08651636570692063,imagenet_mnv2_050_crop_free
354,loss_increase,10,,0.03944907115821727,imagenet_mnv2_050_crop_free
354,gt_rank_worsening,10,,0.1075,imagenet_mnv2_050_crop_free
682,flip_correct_to_wrong,10,0.0475,0.0475,imagenet_mnv2_050_crop_free
682,flip_wrong_to_correct,10,0.00125,0.00125,imagenet_mnv2_050_crop_free
682,pred_changed,10,0.04875,0.04875,imagenet_mnv2_050_crop_free
682,topk_exit,10,0.0,0.0,imagenet_mnv2_050_crop_free
682,gt_prob_drop,10,,0.008389249986503273,imagenet_mnv2_050_crop_free
682,gt_logit_drop,10,,0.17550881588831543,imagenet_mnv2_050_crop_free
682,margin_drop,10,,0.06269683599472045,imagenet_mnv2_050_crop_free
682,loss_increase,10,,0.028014330171004916,imagenet_mnv2_050_crop_free
682,gt_rank_worsening,10,,0.05625,imagenet_mnv2_050_crop_free
269,flip_correct_to_wrong,10,0.005,0.005,imagenet_mnv2_050_crop_free
269,flip_wrong_to_correct,10,0.0125,0.0125,imagenet_mnv2_050_crop_free
269,pred_changed,10,0.02,0.02,imagenet_mnv2_050_crop_free
269,topk_exit,10,0.0,0.0,imagenet_mnv2_050_crop_free
269,gt_prob_drop,10,,0.0035488791237003174,imagenet_mnv2_050_crop_free
269,gt_logit_drop,10,,0.13597112555056812,imagenet_mnv2_050_crop_free
269,margin_drop,10,,-0.020366985797882077,imagenet_mnv2_050_crop_free
269,loss_increase,10,,-0.0006070666795503575,imagenet_mnv2_050_crop_free
269,gt_rank_worsening,10,,-0.013750000000000002,imagenet_mnv2_050_crop_free
672,flip_correct_to_wrong,10,0.0075000000000000015,0.0075000000000000015,imagenet_mnv2_050_crop_free
672,flip_wrong_to_correct,10,0.0,0.0,imagenet_mnv2_050_crop_free
672,pred_changed,10,0.0075000000000000015,0.0075000000000000015,imagenet_mnv2_050_crop_free
672,topk_exit,10,0.0,0.0,imagenet_mnv2_050_crop_free
672,gt_prob_drop,10,,0.01582387415226549,imagenet_mnv2_050_crop_free
672,gt_logit_drop,10,,0.32875928562134504,imagenet_mnv2_050_crop_free
672,margin_drop,10,,0.10463957071304322,imagenet_mnv2_050_crop_free
672,loss_increase,10,,0.04342382693727472,imagenet_mnv2_050_crop_free
672,gt_rank_worsening,10,,0.008749999999999999,imagenet_mnv2_050_crop_free
380,flip_correct_to_wrong,10,0.00125,0.00125,imagenet_mnv2_050_crop_free
380,flip_wrong_to_correct,10,0.0,0.0,imagenet_mnv2_050_crop_free
380,pred_changed,10,0.008749999999999999,0.008749999999999999,imagenet_mnv2_050_crop_free
380,topk_exit,10,0.00125,0.00125,imagenet_mnv2_050_crop_free
380,gt_prob_drop,10,,-0.0017053144937835894,imagenet_mnv2_050_crop_free
380,gt_logit_drop,10,,0.06664118286222219,imagenet_mnv2_050_crop_free
380,margin_drop,10,,-0.04673163384199143,imagenet_mnv2_050_crop_free
380,loss_increase,10,,-0.021765734351328135,imagenet_mnv2_050_crop_free
380,gt_rank_worsening,10,,0.8074999999999999,imagenet_mnv2_050_crop_free
348,flip_correct_to_wrong,10,0.02375,0.02375,imagenet_mnv2_050_crop_free
348,flip_wrong_to_correct,10,0.0225,0.0225,imagenet_mnv2_050_crop_free
348,pred_changed,10,0.05,0.05,imagenet_mnv2_050_crop_free
348,topk_exit,10,0.00125,0.00125,imagenet_mnv2_050_crop_free
348,gt_prob_drop,10,,0.011847673851298169,imagenet_mnv2_050_crop_free
348,gt_logit_drop,10,,0.22846408057957887,imagenet_mnv2_050_crop_free
348,margin_drop,10,,0.0736306719109416,imagenet_mnv2_050_crop_free
348,loss_increase,10,,0.03594971213727448,imagenet_mnv2_050_crop_free
348,gt_rank_worsening,10,,0.01125,imagenet_mnv2_050_crop_free
501,flip_correct_to_wrong,10,0.0,0.0,imagenet_mnv2_050_crop_free
501,flip_wrong_to_correct,10,0.01,0.01,imagenet_mnv2_050_crop_free
501,pred_changed,10,0.09625000000000002,0.09625000000000002,imagenet_mnv2_050_crop_free
501,topk_exit,10,0.0025,0.0025,imagenet_mnv2_050_crop_free
501,gt_prob_drop,10,,0.0020429612946463753,imagenet_mnv2_050_crop_free
501,gt_logit_drop,10,,0.1299682343006134,imagenet_mnv2_050_crop_free
501,margin_drop,10,,0.0017261111736297581,imagenet_mnv2_050_crop_free
501,loss_increase,10,,0.02580591005467071,imagenet_mnv2_050_crop_free
501,gt_rank_worsening,10,,2.59625,imagenet_mnv2_050_crop_free
222,flip_correct_to_wrong,10,0.0325,0.0325,imagenet_mnv2_050_crop_free
222,flip_wrong_to_correct,10,0.015,0.015,imagenet_mnv2_050_crop_free
222,pred_changed,10,0.0625,0.0625,imagenet_mnv2_050_crop_free
222,topk_exit,10,0.0037500000000000007,0.0037500000000000007,imagenet_mnv2_050_crop_free
222,gt_prob_drop,10,,0.003910888382233679,imagenet_mnv2_050_crop_free
222,gt_logit_drop,10,,0.12743444256484507,imagenet_mnv2_050_crop_free
222,margin_drop,10,,0.014364931881427767,imagenet_mnv2_050_crop_free
222,loss_increase,10,,0.025277052743331373,imagenet_mnv2_050_crop_free
222,gt_rank_worsening,10,,0.04375,imagenet_mnv2_050_crop_free
564,flip_correct_to_wrong,10,0.02,0.02,imagenet_mnv2_050_crop_free
564,flip_wrong_to_correct,10,0.0075,0.0075,imagenet_mnv2_050_crop_free
564,pred_changed,10,0.04375,0.04375,imagenet_mnv2_050_crop_free
564,topk_exit,10,0.01,0.01,imagenet_mnv2_050_crop_free
564,gt_prob_drop,10,,0.005985877447092206,imagenet_mnv2_050_crop_free
564,gt_logit_drop,10,,0.18951674006879332,imagenet_mnv2_050_crop_free
564,margin_drop,10,,0.04541168659925461,imagenet_mnv2_050_crop_free
564,loss_increase,10,,0.05226579508262279,imagenet_mnv2_050_crop_free
564,gt_rank_worsening,10,,1.02625,imagenet_mnv2_050_crop_free
818,flip_correct_to_wrong,10,0.0175,0.0175,imagenet_mnv2_050_crop_free
818,flip_wrong_to_correct,10,0.0,0.0,imagenet_mnv2_050_crop_free
818,pred_changed,10,0.05,0.05,imagenet_mnv2_050_crop_free
818,topk_exit,10,0.00125,0.00125,imagenet_mnv2_050_crop_free
818,gt_prob_drop,10,,-0.0011241913492267485,imagenet_mnv2_050_crop_free
818,gt_logit_drop,10,,0.0474952009320259,imagenet_mnv2_050_crop_free
818,margin_drop,10,,0.03389628142118454,imagenet_mnv2_050_crop_free
818,loss_increase,10,,4.454983009555547e-05,imagenet_mnv2_050_crop_free
818,gt_rank_worsening,10,,0.3524999999999999,imagenet_mnv2_050_crop_free
110,flip_correct_to_wrong,10,0.02125,0.02125,imagenet_mnv2_050_crop_free
110,flip_wrong_to_correct,10,0.00375,0.00375,imagenet_mnv2_050_crop_free
110,pred_changed,10,0.025,0.025,imagenet_mnv2_050_crop_free
110,topk_exit,10,0.00125,0.00125,imagenet_mnv2_050_crop_free
110,gt_prob_drop,10,,0.0073512786719948054,imagenet_mnv2_050_crop_free
110,gt_logit_drop,10,,0.12960132449865341,imagenet_mnv2_050_crop_free
110,margin_drop,10,,0.04996211629360915,imagenet_mnv2_050_crop_free
110,loss_increase,10,,0.02592519487257708,imagenet_mnv2_050_crop_free
110,gt_rank_worsening,10,,0.03125,imagenet_mnv2_050_crop_free
660,flip_correct_to_wrong,10,0.00375,0.00375,imagenet_mnv2_050_crop_free
660,flip_wrong_to_correct,10,0.0,0.0,imagenet_mnv2_050_crop_free
660,pred_changed,10,0.028749999999999998,0.028749999999999998,imagenet_mnv2_050_crop_free
660,topk_exit,10,0.0025,0.0025,imagenet_mnv2_050_crop_free
660,gt_prob_drop,10,,0.006692387137009063,imagenet_mnv2_050_crop_free
660,gt_logit_drop,10,,0.07493195988237858,imagenet_mnv2_050_crop_free
660,margin_drop,10,,0.03413253784179688,imagenet_mnv2_050_crop_free
660,loss_increase,10,,0.015471958177781802,imagenet_mnv2_050_crop_free
660,gt_rank_worsening,10,,-0.04625,imagenet_mnv2_050_crop_free
357,flip_correct_to_wrong,10,0.015,0.015,imagenet_mnv2_050_crop_free
357,flip_wrong_to_correct,10,0.00125,0.00125,imagenet_mnv2_050_crop_free
357,pred_changed,10,0.09124999999999998,0.09124999999999998,imagenet_mnv2_050_crop_free
357,topk_exit,10,0.0037500000000000007,0.0037500000000000007,imagenet_mnv2_050_crop_free
357,gt_prob_drop,10,,0.01217585742502706,imagenet_mnv2_050_crop_free
357,gt_logit_drop,10,,0.11962412469089032,imagenet_mnv2_050_crop_free
357,margin_drop,10,,0.07330590814352037,imagenet_mnv2_050_crop_free
357,loss_increase,10,,0.04569089558816688,imagenet_mnv2_050_crop_free
357,gt_rank_worsening,10,,0.34125,imagenet_mnv2_050_crop_free
226,flip_correct_to_wrong,10,0.030000000000000006,0.030000000000000006,imagenet_mnv2_050_crop_free
226,flip_wrong_to_correct,10,0.025,0.025,imagenet_mnv2_050_crop_free
226,pred_changed,10,0.08124999999999999,0.08124999999999999,imagenet_mnv2_050_crop_free
226,topk_exit,10,0.008749999999999999,0.008749999999999999,imagenet_mnv2_050_crop_free
226,gt_prob_drop,10,,0.010658128266222774,imagenet_mnv2_050_crop_free
226,gt_logit_drop,10,,0.21391783393919467,imagenet_mnv2_050_crop_free
226,margin_drop,10,,0.07566182412207126,imagenet_mnv2_050_crop_free
226,loss_increase,10,,0.05280973461308691,imagenet_mnv2_050_crop_free
226,gt_rank_worsening,10,,0.12625,imagenet_mnv2_050_crop_free
219,flip_correct_to_wrong,10,0.01,0.01,imagenet_mnv2_050_crop_free
219,flip_wrong_to_correct,10,0.01125,0.01125,imagenet_mnv2_050_crop_free
219,pred_changed,10,0.075,0.075,imagenet_mnv2_050_crop_free
219,topk_exit,10,0.06875,0.06875,imagenet_mnv2_050_crop_free
219,gt_prob_drop,10,,0.010632914617890492,imagenet_mnv2_050_crop_free
219,gt_logit_drop,10,,0.23559085991233591,imagenet_mnv2_050_crop_free
219,margin_drop,10,,0.0714945873618126,imagenet_mnv2_050_crop_free
219,loss_increase,10,,0.06605641220533978,imagenet_mnv2_050_crop_free
219,gt_rank_worsening,10,,0.16,imagenet_mnv2_050_crop_free
203,flip_correct_to_wrong,10,0.013749999999999998,0.013749999999999998,imagenet_mnv2_050_crop_free
203,flip_wrong_to_correct,10,0.008749999999999999,0.008749999999999999,imagenet_mnv2_050_crop_free
203,pred_changed,10,0.034999999999999996,0.034999999999999996,imagenet_mnv2_050_crop_free
203,topk_exit,10,0.00375,0.00375,imagenet_mnv2_050_crop_free
203,gt_prob_drop,10,,0.0019305108820844904,imagenet_mnv2_050_crop_free
203,gt_logit_drop,10,,0.15549552097916602,imagenet_mnv2_050_crop_free
203,margin_drop,10,,0.0116244637966156,imagenet_mnv2_050_crop_free
203,loss_increase,10,,0.016507781145421823,imagenet_mnv2_050_crop_free
203,gt_rank_worsening,10,,0.13624999999999998,imagenet_mnv2_050_crop_free
2,flip_correct_to_wrong,10,0.00625,0.00625,imagenet_mnv2_050_crop_free
2,flip_wrong_to_correct,10,0.0025,0.0025,imagenet_mnv2_050_crop_free
2,pred_changed,10,0.016249999999999997,0.016249999999999997,imagenet_mnv2_050_crop_free
2,topk_exit,10,0.00125,0.00125,imagenet_mnv2_050_crop_free
2,gt_prob_drop,10,,0.003998602237843443,imagenet_mnv2_050_crop_free
2,gt_logit_drop,10,,0.1268885515630245,imagenet_mnv2_050_crop_free
2,margin_drop,10,,0.02903449982404709,imagenet_mnv2_050_crop_free
2,loss_increase,10,,0.02058244346640187,imagenet_mnv2_050_crop_free
2,gt_rank_worsening,10,,0.04,imagenet_mnv2_050_crop_free
19,flip_correct_to_wrong,10,0.005,0.005,imagenet_mnv2_050_crop_free
19,flip_wrong_to_correct,10,0.0,0.0,imagenet_mnv2_050_crop_free
19,pred_changed,10,0.03625,0.03625,imagenet_mnv2_050_crop_free
19,topk_exit,10,0.0,0.0,imagenet_mnv2_050_crop_free
19,gt_prob_drop,10,,0.010351532516506268,imagenet_mnv2_050_crop_free
19,gt_logit_drop,10,,0.14500830810517074,imagenet_mnv2_050_crop_free
19,margin_drop,10,,0.047720007449388493,imagenet_mnv2_050_crop_free
19,loss_increase,10,,0.01813084061496349,imagenet_mnv2_050_crop_free
19,gt_rank_worsening,10,,0.02375,imagenet_mnv2_050_crop_free
714,flip_correct_to_wrong,10,0.03625,0.03625,imagenet_mnv2_050_crop_free
714,flip_wrong_to_correct,10,0.015,0.015,imagenet_mnv2_050_crop_free
714,pred_changed,10,0.07375000000000001,0.07375000000000001,imagenet_mnv2_050_crop_free
714,topk_exit,10,0.013750000000000002,0.013750000000000002,imagenet_mnv2_050_crop_free
714,gt_prob_drop,10,,0.0005449346284149215,imagenet_mnv2_050_crop_free
714,gt_logit_drop,10,,0.11940790086984635,imagenet_mnv2_050_crop_free
714,margin_drop,10,,-0.01273687988519669,imagenet_mnv2_050_crop_free
714,loss_increase,10,,-0.004217436709427389,imagenet_mnv2_050_crop_free
714,gt_rank_worsening,10,,0.34875,imagenet_mnv2_050_crop_free
495,flip_correct_to_wrong,10,0.0,0.0,imagenet_mnv2_050_crop_free
495,flip_wrong_to_correct,10,0.028749999999999998,0.028749999999999998,imagenet_mnv2_050_crop_free
495,pred_changed,10,0.0325,0.0325,imagenet_mnv2_050_crop_free
495,topk_exit,10,0.00125,0.00125,imagenet_mnv2_050_crop_free
495,gt_prob_drop,10,,0.004936836038250476,imagenet_mnv2_050_crop_free
495,gt_logit_drop,10,,0.19743181571364404,imagenet_mnv2_050_crop_free
495,margin_drop,10,,0.06846420690417289,imagenet_mnv2_050_crop_free
495,loss_increase,10,,0.049603337693010806,imagenet_mnv2_050_crop_free
495,gt_rank_worsening,10,,0.034999999999999996,imagenet_mnv2_050_crop_free
924,flip_correct_to_wrong,10,0.0175,0.0175,imagenet_mnv2_050_crop_free
924,flip_wrong_to_correct,10,0.025,0.025,imagenet_mnv2_050_crop_free
924,pred_changed,10,0.05,0.05,imagenet_mnv2_050_crop_free
924,topk_exit,10,0.00125,0.00125,imagenet_mnv2_050_crop_free
924,gt_prob_drop,10,,0.0001834386435803026,imagenet_mnv2_050_crop_free
924,gt_logit_drop,10,,0.10532259151339532,imagenet_mnv2_050_crop_free
924,margin_drop,10,,0.027633252739906317,imagenet_mnv2_050_crop_free
924,loss_increase,10,,0.0025275471815381775,imagenet_mnv2_050_crop_free
924,gt_rank_worsening,10,,0.075,imagenet_mnv2_050_crop_free
90,flip_correct_to_wrong,10,0.0,0.0,imagenet_mnv2_050_crop_free
90,flip_wrong_to_correct,10,0.0,0.0,imagenet_mnv2_050_crop_free
90,pred_changed,10,0.0,0.0,imagenet_mnv2_050_crop_free
90,topk_exit,10,0.0,0.0,imagenet_mnv2_050_crop_free
90,gt_prob_drop,10,,0.0017542764917016025,imagenet_mnv2_050_crop_free
90,gt_logit_drop,10,,0.12209799431264401,imagenet_mnv2_050_crop_free
90,margin_drop,10,,0.02265541210770607,imagenet_mnv2_050_crop_free
90,loss_increase,10,,0.003388128558595038,imagenet_mnv2_050_crop_free
90,gt_rank_worsening,10,,0.0,imagenet_mnv2_050_crop_free
594,flip_correct_to_wrong,10,0.013750000000000002,0.013750000000000002,imagenet_mnv2_050_crop_free
594,flip_wrong_to_correct,10,0.00875,0.00875,imagenet_mnv2_050_crop_free
594,pred_changed,10,0.0625,0.0625,imagenet_mnv2_050_crop_free
594,topk_exit,10,0.028750000000000005,0.028750000000000005,imagenet_mnv2_050_crop_free
594,gt_prob_drop,10,,0.004804843723832164,imagenet_mnv2_050_crop_free
594,gt_logit_drop,10,,0.19935793347656727,imagenet_mnv2_050_crop_free
594,margin_drop,10,,0.08009570717811584,imagenet_mnv2_050_crop_free
594,loss_increase,10,,0.05342497292606783,imagenet_mnv2_050_crop_free
594,gt_rank_worsening,10,,0.2425,imagenet_mnv2_050_crop_free
310,flip_correct_to_wrong,10,0.0075000000000000015,0.0075000000000000015,imagenet_mnv2_050_crop_free
310,flip_wrong_to_correct,10,0.05125,0.05125,imagenet_mnv2_050_crop_free
310,pred_changed,10,0.10625,0.10625,imagenet_mnv2_050_crop_free
310,topk_exit,10,0.005,0.005,imagenet_mnv2_050_crop_free
310,gt_prob_drop,10,,0.002803614952717908,imagenet_mnv2_050_crop_free
310,gt_logit_drop,10,,0.10142228197306395,imagenet_mnv2_050_crop_free
310,margin_drop,10,,0.03266397651284934,imagenet_mnv2_050_crop_free
310,loss_increase,10,,0.009302222458013923,imagenet_mnv2_050_crop_free
310,gt_rank_worsening,10,,0.3,imagenet_mnv2_050_crop_free
184,flip_correct_to_wrong,10,0.008749999999999999,0.008749999999999999,imagenet_mnv2_050_crop_free
184,flip_wrong_to_correct,10,0.005,0.005,imagenet_mnv2_050_crop_free
184,pred_changed,10,0.0675,0.0675,imagenet_mnv2_050_crop_free
184,topk_exit,10,0.005,0.005,imagenet_mnv2_050_crop_free
184,gt_prob_drop,10,,0.003153818325226894,imagenet_mnv2_050_crop_free
184,gt_logit_drop,10,,0.17204859040677545,imagenet_mnv2_050_crop_free
184,margin_drop,10,,0.051842975914478305,imagenet_mnv2_050_crop_free
184,loss_increase,10,,0.043654690081387976,imagenet_mnv2_050_crop_free
184,gt_rank_worsening,10,,0.26125000000000004,imagenet_mnv2_050_crop_free
557,flip_correct_to_wrong,10,0.0,0.0,imagenet_mnv2_050_crop_free
557,flip_wrong_to_correct,10,0.00125,0.00125,imagenet_mnv2_050_crop_free
557,pred_changed,10,0.095,0.095,imagenet_mnv2_050_crop_free
557,topk_exit,10,0.0225,0.0225,imagenet_mnv2_050_crop_free
557,gt_prob_drop,10,,-0.0020489507069578394,imagenet_mnv2_050_crop_free
557,gt_logit_drop,10,,0.1691033473610878,imagenet_mnv2_050_crop_free
557,margin_drop,10,,0.04976577326655388,imagenet_mnv2_050_crop_free
557,loss_increase,10,,-0.002538693098730424,imagenet_mnv2_050_crop_free
557,gt_rank_worsening,10,,-0.01875,imagenet_mnv2_050_crop_free
236,flip_correct_to_wrong,10,0.0025,0.0025,imagenet_mnv2_050_crop_free
236,flip_wrong_to_correct,10,0.0025,0.0025,imagenet_mnv2_050_crop_free
236,pred_changed,10,0.02375,0.02375,imagenet_mnv2_050_crop_free
236,topk_exit,10,0.00125,0.00125,imagenet_mnv2_050_crop_free
236,gt_prob_drop,10,,0.0036288170505577,imagenet_mnv2_050_crop_free
236,gt_logit_drop,10,,0.15242013312876226,imagenet_mnv2_050_crop_free
236,margin_drop,10,,0.036097049713134766,imagenet_mnv2_050_crop_free
236,loss_increase,10,,0.009260800529579621,imagenet_mnv2_050_crop_free
236,gt_rank_worsening,10,,0.38375000000000004,imagenet_mnv2_050_crop_free
433,flip_correct_to_wrong,10,0.07875000000000001,0.07875000000000001,imagenet_mnv2_050_crop_free
433,flip_wrong_to_correct,10,0.041249999999999995,0.041249999999999995,imagenet_mnv2_050_crop_free
433,pred_changed,10,0.1375,0.1375,imagenet_mnv2_050_crop_free
433,topk_exit,10,0.005,0.005,imagenet_mnv2_050_crop_free
433,gt_prob_drop,10,,0.004331609187211143,imagenet_mnv2_050_crop_free
433,gt_logit_drop,10,,0.1273572518862784,imagenet_mnv2_050_crop_free
433,margin_drop,10,,0.018985645174980165,imagenet_mnv2_050_crop_free
433,loss_increase,10,,0.026585772987894933,imagenet_mnv2_050_crop_free
433,gt_rank_worsening,10,,0.07125,imagenet_mnv2_050_crop_free
605,flip_correct_to_wrong,10,0.022500000000000003,0.022500000000000003,imagenet_mnv2_050_crop_free
605,flip_wrong_to_correct,10,0.00375,0.00375,imagenet_mnv2_050_crop_free
605,pred_changed,10,0.026250000000000002,0.026250000000000002,imagenet_mnv2_050_crop_free
605,topk_exit,10,0.0025,0.0025,imagenet_mnv2_050_crop_free
605,gt_prob_drop,10,,0.0051077680464368305,imagenet_mnv2_050_crop_free
605,gt_logit_drop,10,,0.10603462882339953,imagenet_mnv2_050_crop_free
605,margin_drop,10,,0.04447107657790184,imagenet_mnv2_050_crop_free
605,loss_increase,10,,0.019291354895022084,imagenet_mnv2_050_crop_free
605,gt_rank_worsening,10,,0.04375,imagenet_mnv2_050_crop_free
142,flip_correct_to_wrong,10,0.06625,0.06625,imagenet_mnv2_050_crop_free
142,flip_wrong_to_correct,10,0.0,0.0,imagenet_mnv2_050_crop_free
142,pred_changed,10,0.06625,0.06625,imagenet_mnv2_050_crop_free
142,topk_exit,10,0.00375,0.00375,imagenet_mnv2_050_crop_free
142,gt_prob_drop,10,,0.006892414597896278,imagenet_mnv2_050_crop_free
142,gt_logit_drop,10,,0.14662605682387947,imagenet_mnv2_050_crop_free
142,margin_drop,10,,0.025152355358004565,imagenet_mnv2_050_crop_free
142,loss_increase,10,,0.017584674836285237,imagenet_mnv2_050_crop_free
142,gt_rank_worsening,10,,-0.044999999999999984,imagenet_mnv2_050_crop_free
205,flip_correct_to_wrong,10,0.019999999999999997,0.019999999999999997,imagenet_mnv2_050_crop_free
205,flip_wrong_to_correct,10,0.0037500000000000007,0.0037500000000000007,imagenet_mnv2_050_crop_free
205,pred_changed,10,0.07375,0.07375,imagenet_mnv2_050_crop_free
205,topk_exit,10,0.005,0.005,imagenet_mnv2_050_crop_free
205,gt_prob_drop,10,,0.003356608172471169,imagenet_mnv2_050_crop_free
205,gt_logit_drop,10,,0.16818828076124187,imagenet_mnv2_050_crop_free
205,margin_drop,10,,0.03451178789138794,imagenet_mnv2_050_crop_free
205,loss_increase,10,,0.025814422982218775,imagenet_mnv2_050_crop_free
205,gt_rank_worsening,10,,0.2475,imagenet_mnv2_050_crop_free
302,flip_correct_to_wrong,10,0.041249999999999995,0.041249999999999995,imagenet_mnv2_050_crop_free
302,flip_wrong_to_correct,10,0.026249999999999996,0.026249999999999996,imagenet_mnv2_050_crop_free
302,pred_changed,10,0.095,0.095,imagenet_mnv2_050_crop_free
302,topk_exit,10,0.0025,0.0025,imagenet_mnv2_050_crop_free
302,gt_prob_drop,10,,0.002056676809079363,imagenet_mnv2_050_crop_free
302,gt_logit_drop,10,,0.11023937106132506,imagenet_mnv2_050_crop_free
302,margin_drop,10,,-0.004694618470966814,imagenet_mnv2_050_crop_free
302,loss_increase,10,,0.0005957689663979547,imagenet_mnv2_050_crop_free
302,gt_rank_worsening,10,,-0.035,imagenet_mnv2_050_crop_free
720,flip_correct_to_wrong,10,0.0,0.0,imagenet_mnv2_050_crop_free
720,flip_wrong_to_correct,10,0.005,0.005,imagenet_mnv2_050_crop_free
720,pred_changed,10,0.08625,0.08625,imagenet_mnv2_050_crop_free
720,topk_exit,10,0.027500000000000004,0.027500000000000004,imagenet_mnv2_050_crop_free
720,gt_prob_drop,10,,0.0027261730524332957,imagenet_mnv2_050_crop_free
720,gt_logit_drop,10,,0.06309558194130659,imagenet_mnv2_050_crop_free
720,margin_drop,10,,0.024783016443252558,imagenet_mnv2_050_crop_free
720,loss_increase,10,,0.01300570834541485,imagenet_mnv2_050_crop_free
720,gt_rank_worsening,10,,0.69875,imagenet_mnv2_050_crop_free
130,flip_correct_to_wrong,10,0.0025,0.0025,imagenet_mnv2_050_crop_free
130,flip_wrong_to_correct,10,0.0,0.0,imagenet_mnv2_050_crop_free
130,pred_changed,10,0.0025,0.0025,imagenet_mnv2_050_crop_free
130,topk_exit,10,0.0,0.0,imagenet_mnv2_050_crop_free
130,gt_prob_drop,10,,0.002606937456876039,imagenet_mnv2_050_crop_free
130,gt_logit_drop,10,,0.14971483897417784,imagenet_mnv2_050_crop_free
130,margin_drop,10,,0.03036302343010902,imagenet_mnv2_050_crop_free
130,loss_increase,10,,0.006943814287360248,imagenet_mnv2_050_crop_free
130,gt_rank_worsening,10,,0.0025,imagenet_mnv2_050_crop_free
768,flip_correct_to_wrong,10,0.00125,0.00125,imagenet_mnv2_050_crop_free
768,flip_wrong_to_correct,10,0.0,0.0,imagenet_mnv2_050_crop_free
768,pred_changed,10,0.027500000000000004,0.027500000000000004,imagenet_mnv2_050_crop_free
768,topk_exit,10,0.02,0.02,imagenet_mnv2_050_crop_free
768,gt_prob_drop,10,,0.0006483834837854374,imagenet_mnv2_050_crop_free
768,gt_logit_drop,10,,0.08400525042787195,imagenet_mnv2_050_crop_free
768,margin_drop,10,,-0.019343799203634264,imagenet_mnv2_050_crop_free
768,loss_increase,10,,-0.003670746415989011,imagenet_mnv2_050_crop_free
768,gt_rank_worsening,10,,0.3662500000000001,imagenet_mnv2_050_crop_free
662,flip_correct_to_wrong,10,0.005,0.005,imagenet_mnv2_050_crop_free
662,flip_wrong_to_correct,10,0.00125,0.00125,imagenet_mnv2_050_crop_free
